x-axis,1,2,3
+6.12000E-03,+1.87500000E+00,+1.70624995E+00,+1.33750010E+00
+6.13000E-03,+2.09375000E+00,+1.64374995E+00,+1.30625010E+00
+6.14000E-03,+2.28125000E+00,+1.51874995E+00,+1.36875010E+00
+6.15000E-03,+2.53125000E+00,+1.51874995E+00,+1.52500010E+00
+6.16000E-03,+2.78125000E+00,+1.54999995E+00,+1.71250010E+00
+6.17000E-03,+2.96875000E+00,+1.61249995E+00,+1.96250010E+00
+6.18000E-03,+3.12500000E+00,+1.76874995E+00,+2.24375010E+00
+6.19000E-03,+3.28125000E+00,+1.95624995E+00,+2.55625010E+00
+6.20000E-03,+3.31250000E+00,+2.14374995E+00,+2.80625010E+00
+6.21000E-03,+3.31250000E+00,+2.36249995E+00,+3.05625010E+00
+6.22000E-03,+3.31250000E+00,+2.58124995E+00,+3.30625010E+00
+6.23000E-03,+3.18750000E+00,+2.79999995E+00,+3.46250010E+00
+6.24000E-03,+3.00000000E+00,+2.98749995E+00,+3.55625010E+00
+6.25000E-03,+2.81250000E+00,+3.14374995E+00,+3.58750010E+00
+6.26000E-03,+2.65625000E+00,+3.23749995E+00,+3.49375010E+00
+6.27000E-03,+2.40625000E+00,+3.33124995E+00,+3.43125010E+00
+6.28000E-03,+2.15625000E+00,+3.29999995E+00,+3.27500010E+00
+6.29000E-03,+1.93750000E+00,+3.26874995E+00,+3.02500010E+00
+6.30000E-03,+1.75000000E+00,+3.14374995E+00,+2.74375010E+00
+6.31000E-03,+1.62500000E+00,+2.98749995E+00,+2.46250010E+00
+6.32000E-03,+1.56250000E+00,+2.79999995E+00,+2.15000010E+00
+6.33000E-03,+1.53125000E+00,+2.61249995E+00,+1.90000010E+00
+6.34000E-03,+1.56250000E+00,+2.39374995E+00,+1.68125010E+00
+6.35000E-03,+1.65625000E+00,+2.17499995E+00,+1.46250010E+00
+6.36000E-03,+1.81250000E+00,+1.95624995E+00,+1.36875010E+00
+6.37000E-03,+1.96875000E+00,+1.76874995E+00,+1.36875010E+00
+6.38000E-03,+2.21875000E+00,+1.64374995E+00,+1.36875010E+00
+6.39000E-03,+2.46875000E+00,+1.58124995E+00,+1.49375010E+00
+6.40000E-03,+2.71875000E+00,+1.61249995E+00,+1.68125010E+00
+6.41000E-03,+2.90625000E+00,+1.64374995E+00,+1.83750010E+00
+6.42000E-03,+3.09375000E+00,+1.73749995E+00,+2.11875010E+00
+6.43000E-03,+3.25000000E+00,+1.89374995E+00,+2.40000010E+00
+6.44000E-03,+3.31250000E+00,+2.08124995E+00,+2.74375010E+00
+6.45000E-03,+3.31250000E+00,+2.33124995E+00,+2.96250010E+00
+6.46000E-03,+3.21875000E+00,+2.48749995E+00,+3.18125010E+00
+6.47000E-03,+3.12500000E+00,+2.73749995E+00,+3.36875010E+00
+6.48000E-03,+2.93750000E+00,+2.92499995E+00,+3.49375010E+00
+6.49000E-03,+2.78125000E+00,+3.08124995E+00,+3.46250010E+00
+6.50000E-03,+2.56250000E+00,+3.17499995E+00,+3.46250010E+00
+6.51000E-03,+2.31250000E+00,+3.26874995E+00,+3.36875010E+00
+6.52000E-03,+2.09375000E+00,+3.26874995E+00,+3.18125010E+00
+6.53000E-03,+1.84375000E+00,+3.17499995E+00,+2.93125010E+00
+6.54000E-03,+1.65625000E+00,+3.11249995E+00,+2.68125010E+00
+6.55000E-03,+1.56250000E+00,+2.92499995E+00,+2.40000010E+00
+6.56000E-03,+1.53125000E+00,+2.73749995E+00,+2.11875010E+00
+6.57000E-03,+1.50000000E+00,+2.51874995E+00,+1.83750010E+00
+6.58000E-03,+1.62500000E+00,+2.33124995E+00,+1.65000010E+00
+6.59000E-03,+1.75000000E+00,+2.11249995E+00,+1.46250010E+00
+6.60000E-03,+1.96875000E+00,+1.89374995E+00,+1.43125010E+00
+6.61000E-03,+2.18750000E+00,+1.76874995E+00,+1.43125010E+00
+6.62000E-03,+2.43750000E+00,+1.67499995E+00,+1.46250010E+00
+6.63000E-03,+2.71875000E+00,+1.64374995E+00,+1.61875010E+00
+6.64000E-03,+2.93750000E+00,+1.67499995E+00,+1.83750010E+00
+6.65000E-03,+3.09375000E+00,+1.73749995E+00,+2.08750010E+00
+6.66000E-03,+3.25000000E+00,+1.92499995E+00,+2.33750010E+00
+6.67000E-03,+3.34375000E+00,+2.04999995E+00,+2.68125010E+00
+6.68000E-03,+3.28125000E+00,+2.26874995E+00,+2.90000010E+00
+6.69000E-03,+3.25000000E+00,+2.48749995E+00,+3.15000010E+00
+6.70000E-03,+3.09375000E+00,+2.70624995E+00,+3.33750010E+00
+6.71000E-03,+2.90625000E+00,+2.89374995E+00,+3.43125010E+00
+6.72000E-03,+2.68750000E+00,+2.98749995E+00,+3.49375010E+00
+6.73000E-03,+2.40625000E+00,+3.14374995E+00,+3.43125010E+00
+6.74000E-03,+2.15625000E+00,+3.17499995E+00,+3.24375010E+00
+6.75000E-03,+1.93750000E+00,+3.17499995E+00,+3.08750010E+00
+6.76000E-03,+1.75000000E+00,+3.11249995E+00,+2.86875010E+00
+6.77000E-03,+1.59375000E+00,+3.01874995E+00,+2.55625010E+00
+6.78000E-03,+1.53125000E+00,+2.83124995E+00,+2.30625010E+00
+6.79000E-03,+1.53125000E+00,+2.64374995E+00,+2.02500010E+00
+6.80000E-03,+1.59375000E+00,+2.45624995E+00,+1.77500010E+00
+6.81000E-03,+1.75000000E+00,+2.20624995E+00,+1.58750010E+00
+6.82000E-03,+1.90625000E+00,+2.04999995E+00,+1.52500010E+00
+6.83000E-03,+2.15625000E+00,+1.89374995E+00,+1.46250010E+00
+6.84000E-03,+2.40625000E+00,+1.76874995E+00,+1.49375010E+00
+6.85000E-03,+2.71875000E+00,+1.70624995E+00,+1.65000010E+00
+6.86000E-03,+2.93750000E+00,+1.70624995E+00,+1.83750010E+00
+6.87000E-03,+3.12500000E+00,+1.79999995E+00,+2.08750010E+00
+6.88000E-03,+3.28125000E+00,+1.92499995E+00,+2.33750010E+00
+6.89000E-03,+3.31250000E+00,+2.08124995E+00,+2.61875010E+00
+6.90000E-03,+3.28125000E+00,+2.23749995E+00,+2.90000010E+00
+6.91000E-03,+3.25000000E+00,+2.45624995E+00,+3.08750010E+00
+6.92000E-03,+3.06250000E+00,+2.64374995E+00,+3.27500010E+00
+6.93000E-03,+2.84375000E+00,+2.83124995E+00,+3.36875010E+00
+6.94000E-03,+2.59375000E+00,+2.98749995E+00,+3.36875010E+00
+6.95000E-03,+2.37500000E+00,+3.08124995E+00,+3.30625010E+00
+6.96000E-03,+2.06250000E+00,+3.14374995E+00,+3.15000010E+00
+6.97000E-03,+1.87500000E+00,+3.11249995E+00,+2.99375010E+00
+6.98000E-03,+1.65625000E+00,+3.01874995E+00,+2.71250010E+00
+6.99000E-03,+1.56250000E+00,+2.89374995E+00,+2.46250010E+00
+7.00000E-03,+1.50000000E+00,+2.76874995E+00,+2.18125010E+00
+7.01000E-03,+1.56250000E+00,+2.58124995E+00,+1.93125010E+00
+7.02000E-03,+1.68750000E+00,+2.33124995E+00,+1.74375010E+00
+7.03000E-03,+1.90625000E+00,+2.14374995E+00,+1.58750010E+00
+7.04000E-03,+2.12500000E+00,+1.98749995E+00,+1.55625010E+00
+7.05000E-03,+2.40625000E+00,+1.86249995E+00,+1.55625010E+00
+7.06000E-03,+2.62500000E+00,+1.79999995E+00,+1.71250010E+00
+7.07000E-03,+2.90625000E+00,+1.79999995E+00,+1.80625010E+00
+7.08000E-03,+3.09375000E+00,+1.79999995E+00,+2.05625010E+00
+7.09000E-03,+3.25000000E+00,+1.92499995E+00,+2.30625010E+00
+7.10000E-03,+3.31250000E+00,+2.08124995E+00,+2.61875010E+00
+7.11000E-03,+3.28125000E+00,+2.23749995E+00,+2.80625010E+00
+7.12000E-03,+3.21875000E+00,+2.45624995E+00,+3.05625010E+00
+7.13000E-03,+3.03125000E+00,+2.64374995E+00,+3.24375010E+00
+7.14000E-03,+2.81250000E+00,+2.76874995E+00,+3.33750010E+00
+7.15000E-03,+2.50000000E+00,+2.95624995E+00,+3.30625010E+00
+7.16000E-03,+2.25000000E+00,+3.01874995E+00,+3.24375010E+00
+7.17000E-03,+1.96875000E+00,+3.08124995E+00,+3.11875010E+00
+7.18000E-03,+1.78125000E+00,+3.04999995E+00,+2.86875010E+00
+7.19000E-03,+1.62500000E+00,+2.95624995E+00,+2.65000010E+00
+7.20000E-03,+1.50000000E+00,+2.83124995E+00,+2.36875010E+00
+7.21000E-03,+1.53125000E+00,+2.67499995E+00,+2.08750010E+00
+7.22000E-03,+1.62500000E+00,+2.45624995E+00,+1.90000010E+00
+7.23000E-03,+1.78125000E+00,+2.26874995E+00,+1.71250010E+00
+7.24000E-03,+2.00000000E+00,+2.08124995E+00,+1.61875010E+00
+7.25000E-03,+2.28125000E+00,+1.95624995E+00,+1.55625010E+00
+7.26000E-03,+2.56250000E+00,+1.86249995E+00,+1.61875010E+00
+7.27000E-03,+2.84375000E+00,+1.83124995E+00,+1.74375010E+00
+7.28000E-03,+3.06250000E+00,+1.83124995E+00,+2.02500010E+00
+7.29000E-03,+3.21875000E+00,+1.92499995E+00,+2.21250010E+00
+7.30000E-03,+3.28125000E+00,+1.98749995E+00,+2.49375010E+00
+7.31000E-03,+3.31250000E+00,+2.17499995E+00,+2.74375010E+00
+7.32000E-03,+3.18750000E+00,+2.39374995E+00,+2.96250010E+00
+7.33000E-03,+3.06250000E+00,+2.54999995E+00,+3.18125010E+00
+7.34000E-03,+2.81250000E+00,+2.76874995E+00,+3.27500010E+00
+7.35000E-03,+2.53125000E+00,+2.89374995E+00,+3.27500010E+00
+7.36000E-03,+2.21875000E+00,+2.98749995E+00,+3.21250010E+00
+7.37000E-03,+1.96875000E+00,+3.04999995E+00,+3.11875010E+00
+7.38000E-03,+1.75000000E+00,+3.01874995E+00,+2.86875010E+00
+7.39000E-03,+1.59375000E+00,+2.92499995E+00,+2.61875010E+00
+7.40000E-03,+1.50000000E+00,+2.83124995E+00,+2.33750010E+00
+7.41000E-03,+1.53125000E+00,+2.64374995E+00,+2.08750010E+00
+7.42000E-03,+1.65625000E+00,+2.48749995E+00,+1.86875010E+00
+7.43000E-03,+1.81250000E+00,+2.26874995E+00,+1.71250010E+00
+7.44000E-03,+2.09375000E+00,+2.11249995E+00,+1.68125010E+00
+7.45000E-03,+2.37500000E+00,+1.95624995E+00,+1.61875010E+00
+7.46000E-03,+2.71875000E+00,+1.92499995E+00,+1.71250010E+00
+7.47000E-03,+2.96875000E+00,+1.86249995E+00,+1.86875010E+00
+7.48000E-03,+3.18750000E+00,+1.92499995E+00,+2.08750010E+00
+7.49000E-03,+3.28125000E+00,+1.98749995E+00,+2.36875010E+00
+7.50000E-03,+3.31250000E+00,+2.11249995E+00,+2.58750010E+00
+7.51000E-03,+3.21875000E+00,+2.26874995E+00,+2.83750010E+00
+7.52000E-03,+3.09375000E+00,+2.48749995E+00,+3.05625010E+00
+7.53000E-03,+2.87500000E+00,+2.64374995E+00,+3.18125010E+00
+7.54000E-03,+2.62500000E+00,+2.79999995E+00,+3.24375010E+00
+7.55000E-03,+2.34375000E+00,+2.89374995E+00,+3.18125010E+00
+7.56000E-03,+2.00000000E+00,+2.98749995E+00,+3.08750010E+00
+7.57000E-03,+1.81250000E+00,+2.98749995E+00,+2.90000010E+00
+7.58000E-03,+1.62500000E+00,+2.92499995E+00,+2.71250010E+00
+7.59000E-03,+1.56250000E+00,+2.83124995E+00,+2.46250010E+00
+7.60000E-03,+1.53125000E+00,+2.67499995E+00,+2.15000010E+00
+7.61000E-03,+1.65625000E+00,+2.48749995E+00,+1.93125010E+00
+7.62000E-03,+1.87500000E+00,+2.33124995E+00,+1.74375010E+00
+7.63000E-03,+2.09375000E+00,+2.17499995E+00,+1.68125010E+00
+7.64000E-03,+2.40625000E+00,+2.04999995E+00,+1.68125010E+00
+7.65000E-03,+2.71875000E+00,+1.92499995E+00,+1.77500010E+00
+7.66000E-03,+2.93750000E+00,+1.89374995E+00,+1.90000010E+00
+7.67000E-03,+3.15625000E+00,+1.92499995E+00,+2.11875010E+00
+7.68000E-03,+3.31250000E+00,+2.01874995E+00,+2.36875010E+00
+7.69000E-03,+3.28125000E+00,+2.14374995E+00,+2.61875010E+00
+7.70000E-03,+3.18750000E+00,+2.33124995E+00,+2.83750010E+00
+7.71000E-03,+3.06250000E+00,+2.45624995E+00,+3.05625010E+00
+7.72000E-03,+2.81250000E+00,+2.64374995E+00,+3.15000010E+00
+7.73000E-03,+2.53125000E+00,+2.79999995E+00,+3.18125010E+00
+7.74000E-03,+2.21875000E+00,+2.89374995E+00,+3.11875010E+00
+7.75000E-03,+1.93750000E+00,+2.95624995E+00,+3.02500010E+00
+7.76000E-03,+1.71875000E+00,+2.92499995E+00,+2.83750010E+00
+7.77000E-03,+1.56250000E+00,+2.86249995E+00,+2.58750010E+00
+7.78000E-03,+1.53125000E+00,+2.73749995E+00,+2.33750010E+00
+7.79000E-03,+1.56250000E+00,+2.58124995E+00,+2.08750010E+00
+7.80000E-03,+1.75000000E+00,+2.42499995E+00,+1.86875010E+00
+7.81000E-03,+1.96875000E+00,+2.23749995E+00,+1.77500010E+00
+7.82000E-03,+2.25000000E+00,+2.11249995E+00,+1.71250010E+00
+7.83000E-03,+2.56250000E+00,+2.01874995E+00,+1.74375010E+00
+7.84000E-03,+2.90625000E+00,+1.95624995E+00,+1.83750010E+00
+7.85000E-03,+3.06250000E+00,+1.92499995E+00,+2.02500010E+00
+7.86000E-03,+3.21875000E+00,+2.01874995E+00,+2.24375010E+00
+7.87000E-03,+3.34375000E+00,+2.11249995E+00,+2.55625010E+00
+7.88000E-03,+3.25000000E+00,+2.26874995E+00,+2.77500010E+00
+7.89000E-03,+3.12500000E+00,+2.42499995E+00,+2.93125010E+00
+7.90000E-03,+2.84375000E+00,+2.58124995E+00,+3.11875010E+00
+7.91000E-03,+2.56250000E+00,+2.76874995E+00,+3.15000010E+00
+7.92000E-03,+2.25000000E+00,+2.83124995E+00,+3.11875010E+00
+7.93000E-03,+1.93750000E+00,+2.89374995E+00,+3.02500010E+00
+7.94000E-03,+1.68750000E+00,+2.89374995E+00,+2.83750010E+00
+7.95000E-03,+1.56250000E+00,+2.83124995E+00,+2.55625010E+00
+7.96000E-03,+1.53125000E+00,+2.73749995E+00,+2.33750010E+00
+7.97000E-03,+1.56250000E+00,+2.64374995E+00,+2.08750010E+00
+7.98000E-03,+1.75000000E+00,+2.42499995E+00,+1.93125010E+00
+7.99000E-03,+2.03125000E+00,+2.26874995E+00,+1.80625010E+00
+8.00000E-03,+2.34375000E+00,+2.11249995E+00,+1.77500010E+00
+8.01000E-03,+2.65625000E+00,+2.01874995E+00,+1.77500010E+00
+8.02000E-03,+2.93750000E+00,+1.95624995E+00,+1.90000010E+00
+8.03000E-03,+3.12500000E+00,+1.98749995E+00,+2.11875010E+00
+8.04000E-03,+3.28125000E+00,+2.04999995E+00,+2.33750010E+00
+8.05000E-03,+3.31250000E+00,+2.14374995E+00,+2.58750010E+00
+8.06000E-03,+3.21875000E+00,+2.29999995E+00,+2.80625010E+00
+8.07000E-03,+3.00000000E+00,+2.45624995E+00,+2.99375010E+00
+8.08000E-03,+2.78125000E+00,+2.61249995E+00,+3.08750010E+00
+8.09000E-03,+2.43750000E+00,+2.70624995E+00,+3.15000010E+00
+8.10000E-03,+2.12500000E+00,+2.86249995E+00,+3.05625010E+00
+8.11000E-03,+1.84375000E+00,+2.89374995E+00,+2.93125010E+00
+8.12000E-03,+1.62500000E+00,+2.86249995E+00,+2.68125010E+00
+8.13000E-03,+1.53125000E+00,+2.83124995E+00,+2.46250010E+00
+8.14000E-03,+1.50000000E+00,+2.67499995E+00,+2.24375010E+00
+8.15000E-03,+1.65625000E+00,+2.51874995E+00,+2.02500010E+00
+8.16000E-03,+1.93750000E+00,+2.33124995E+00,+1.86875010E+00
+8.17000E-03,+2.21875000E+00,+2.17499995E+00,+1.77500010E+00
+8.18000E-03,+2.53125000E+00,+2.08124995E+00,+1.80625010E+00
+8.19000E-03,+2.78125000E+00,+2.01874995E+00,+1.86875010E+00
+8.20000E-03,+3.09375000E+00,+2.01874995E+00,+2.05625010E+00
+8.21000E-03,+3.28125000E+00,+2.01874995E+00,+2.24375010E+00
+8.22000E-03,+3.34375000E+00,+2.11249995E+00,+2.52500010E+00
+8.23000E-03,+3.21875000E+00,+2.26874995E+00,+2.77500010E+00
+8.24000E-03,+3.06250000E+00,+2.42499995E+00,+2.96250010E+00
+8.25000E-03,+2.78125000E+00,+2.61249995E+00,+3.05625010E+00
+8.26000E-03,+2.50000000E+00,+2.70624995E+00,+3.11875010E+00
+8.27000E-03,+2.15625000E+00,+2.83124995E+00,+3.02500010E+00
+8.28000E-03,+1.87500000E+00,+2.86249995E+00,+2.90000010E+00
+8.29000E-03,+1.68750000E+00,+2.83124995E+00,+2.74375010E+00
+8.30000E-03,+1.53125000E+00,+2.76874995E+00,+2.52500010E+00
+8.31000E-03,+1.53125000E+00,+2.67499995E+00,+2.27500010E+00
+8.32000E-03,+1.68750000E+00,+2.51874995E+00,+2.08750010E+00
+8.33000E-03,+1.90625000E+00,+2.36249995E+00,+1.90000010E+00
+8.34000E-03,+2.21875000E+00,+2.20624995E+00,+1.77500010E+00
+8.35000E-03,+2.56250000E+00,+2.11249995E+00,+1.83750010E+00
+8.36000E-03,+2.87500000E+00,+2.01874995E+00,+1.90000010E+00
+8.37000E-03,+3.12500000E+00,+2.01874995E+00,+2.08750010E+00
+8.38000E-03,+3.25000000E+00,+2.04999995E+00,+2.27500010E+00
+8.39000E-03,+3.34375000E+00,+2.14374995E+00,+2.52500010E+00
+8.40000E-03,+3.21875000E+00,+2.29999995E+00,+2.74375010E+00
+8.41000E-03,+3.00000000E+00,+2.42499995E+00,+2.93125010E+00
+8.42000E-03,+2.75000000E+00,+2.61249995E+00,+2.96250010E+00
+8.43000E-03,+2.37500000E+00,+2.70624995E+00,+3.05625010E+00
+8.44000E-03,+2.03125000E+00,+2.79999995E+00,+2.99375010E+00
+8.45000E-03,+1.78125000E+00,+2.86249995E+00,+2.83750010E+00
+8.46000E-03,+1.59375000E+00,+2.79999995E+00,+2.65000010E+00
+8.47000E-03,+1.50000000E+00,+2.76874995E+00,+2.43125010E+00
+8.48000E-03,+1.59375000E+00,+2.54999995E+00,+2.24375010E+00
+8.49000E-03,+1.75000000E+00,+2.48749995E+00,+2.02500010E+00
+8.50000E-03,+2.06250000E+00,+2.29999995E+00,+1.86875010E+00
+8.51000E-03,+2.40625000E+00,+2.14374995E+00,+1.83750010E+00
+8.52000E-03,+2.71875000E+00,+2.11249995E+00,+1.90000010E+00
+8.53000E-03,+3.03125000E+00,+2.04999995E+00,+1.99375010E+00
+8.54000E-03,+3.18750000E+00,+2.01874995E+00,+2.18125010E+00
+8.55000E-03,+3.31250000E+00,+2.11249995E+00,+2.40000010E+00
+8.56000E-03,+3.28125000E+00,+2.26874995E+00,+2.65000010E+00
+8.57000E-03,+3.09375000E+00,+2.42499995E+00,+2.83750010E+00
+8.58000E-03,+2.84375000E+00,+2.51874995E+00,+2.99375010E+00
+8.59000E-03,+2.53125000E+00,+2.67499995E+00,+3.05625010E+00
+8.60000E-03,+2.12500000E+00,+2.79999995E+00,+2.96250010E+00
+8.61000E-03,+1.81250000E+00,+2.79999995E+00,+2.86875010E+00
+8.62000E-03,+1.62500000E+00,+2.83124995E+00,+2.68125010E+00
+8.63000E-03,+1.53125000E+00,+2.73749995E+00,+2.46250010E+00
+8.64000E-03,+1.56250000E+00,+2.64374995E+00,+2.24375010E+00
+8.65000E-03,+1.71875000E+00,+2.48749995E+00,+2.05625010E+00
+8.66000E-03,+2.03125000E+00,+2.33124995E+00,+1.93125010E+00
+8.67000E-03,+2.37500000E+00,+2.17499995E+00,+1.83750010E+00
+8.68000E-03,+2.71875000E+00,+2.11249995E+00,+1.90000010E+00
+8.69000E-03,+3.00000000E+00,+2.08124995E+00,+2.02500010E+00
+8.70000E-03,+3.21875000E+00,+2.04999995E+00,+2.18125010E+00
+8.71000E-03,+3.34375000E+00,+2.14374995E+00,+2.40000010E+00
+8.72000E-03,+3.21875000E+00,+2.20624995E+00,+2.68125010E+00
+8.73000E-03,+3.09375000E+00,+2.33124995E+00,+2.86875010E+00
+8.74000E-03,+2.81250000E+00,+2.51874995E+00,+2.99375010E+00
+8.75000E-03,+2.46875000E+00,+2.67499995E+00,+3.05625010E+00
+8.76000E-03,+2.09375000E+00,+2.79999995E+00,+2.99375010E+00
+8.77000E-03,+1.78125000E+00,+2.79999995E+00,+2.83750010E+00
+8.78000E-03,+1.59375000E+00,+2.76874995E+00,+2.65000010E+00
+8.79000E-03,+1.53125000E+00,+2.73749995E+00,+2.43125010E+00
+8.80000E-03,+1.56250000E+00,+2.58124995E+00,+2.24375010E+00
+8.81000E-03,+1.75000000E+00,+2.48749995E+00,+2.05625010E+00
+8.82000E-03,+2.09375000E+00,+2.33124995E+00,+1.90000010E+00
+8.83000E-03,+2.43750000E+00,+2.20624995E+00,+1.86875010E+00
+8.84000E-03,+2.78125000E+00,+2.14374995E+00,+1.90000010E+00
+8.85000E-03,+3.09375000E+00,+2.08124995E+00,+2.08750010E+00
+8.86000E-03,+3.25000000E+00,+2.08124995E+00,+2.27500010E+00
+8.87000E-03,+3.28125000E+00,+2.17499995E+00,+2.52500010E+00
+8.88000E-03,+3.18750000E+00,+2.26874995E+00,+2.68125010E+00
+8.89000E-03,+3.00000000E+00,+2.42499995E+00,+2.93125010E+00
+8.90000E-03,+2.62500000E+00,+2.58124995E+00,+2.99375010E+00
+8.91000E-03,+2.34375000E+00,+2.70624995E+00,+2.99375010E+00
+8.92000E-03,+1.96875000E+00,+2.73749995E+00,+2.90000010E+00
+8.93000E-03,+1.68750000E+00,+2.79999995E+00,+2.80625010E+00
+8.94000E-03,+1.53125000E+00,+2.73749995E+00,+2.55625010E+00
+8.95000E-03,+1.53125000E+00,+2.64374995E+00,+2.30625010E+00
+8.96000E-03,+1.68750000E+00,+2.51874995E+00,+2.11875010E+00
+8.97000E-03,+1.93750000E+00,+2.39374995E+00,+1.99375010E+00
+8.98000E-03,+2.31250000E+00,+2.26874995E+00,+1.90000010E+00
+8.99000E-03,+2.68750000E+00,+2.14374995E+00,+1.93125010E+00
+9.00000E-03,+3.03125000E+00,+2.08124995E+00,+2.02500010E+00
+9.01000E-03,+3.18750000E+00,+2.11249995E+00,+2.21250010E+00
+9.02000E-03,+3.31250000E+00,+2.14374995E+00,+2.43125010E+00
+9.03000E-03,+3.28125000E+00,+2.26874995E+00,+2.65000010E+00
+9.04000E-03,+3.03125000E+00,+2.36249995E+00,+2.83750010E+00
+9.05000E-03,+2.75000000E+00,+2.48749995E+00,+2.96250010E+00
+9.06000E-03,+2.37500000E+00,+2.64374995E+00,+2.99375010E+00
+9.07000E-03,+2.03125000E+00,+2.73749995E+00,+2.96250010E+00
+9.08000E-03,+1.71875000E+00,+2.73749995E+00,+2.77500010E+00
+9.09000E-03,+1.56250000E+00,+2.73749995E+00,+2.58750010E+00
+9.10000E-03,+1.50000000E+00,+2.67499995E+00,+2.33750010E+00
+9.11000E-03,+1.68750000E+00,+2.54999995E+00,+2.18125010E+00
+9.12000E-03,+1.90625000E+00,+2.39374995E+00,+1.99375010E+00
+9.13000E-03,+2.28125000E+00,+2.29999995E+00,+1.90000010E+00
+9.14000E-03,+2.65625000E+00,+2.17499995E+00,+1.93125010E+00
+9.15000E-03,+3.00000000E+00,+2.11249995E+00,+2.02500010E+00
+9.16000E-03,+3.21875000E+00,+2.11249995E+00,+2.21250010E+00
+9.17000E-03,+3.34375000E+00,+2.20624995E+00,+2.43125010E+00
+9.18000E-03,+3.28125000E+00,+2.23749995E+00,+2.61875010E+00
+9.19000E-03,+3.03125000E+00,+2.45624995E+00,+2.80625010E+00
+9.20000E-03,+2.75000000E+00,+2.51874995E+00,+2.93125010E+00
+9.21000E-03,+2.37500000E+00,+2.64374995E+00,+2.93125010E+00
+9.22000E-03,+2.00000000E+00,+2.70624995E+00,+2.90000010E+00
+9.23000E-03,+1.71875000E+00,+2.73749995E+00,+2.74375010E+00
+9.24000E-03,+1.53125000E+00,+2.73749995E+00,+2.55625010E+00
+9.25000E-03,+1.56250000E+00,+2.64374995E+00,+2.33750010E+00
+9.26000E-03,+1.71875000E+00,+2.51874995E+00,+2.11875010E+00
+9.27000E-03,+1.93750000E+00,+2.39374995E+00,+1.99375010E+00
+9.28000E-03,+2.37500000E+00,+2.26874995E+00,+1.96250010E+00
+9.29000E-03,+2.75000000E+00,+2.17499995E+00,+1.96250010E+00
+9.30000E-03,+3.03125000E+00,+2.17499995E+00,+2.05625010E+00
+9.31000E-03,+3.25000000E+00,+2.14374995E+00,+2.24375010E+00
+9.32000E-03,+3.31250000E+00,+2.20624995E+00,+2.49375010E+00
+9.33000E-03,+3.18750000E+00,+2.33124995E+00,+2.68125010E+00
+9.34000E-03,+2.93750000E+00,+2.42499995E+00,+2.83750010E+00
+9.35000E-03,+2.59375000E+00,+2.54999995E+00,+2.93125010E+00
+9.36000E-03,+2.18750000E+00,+2.64374995E+00,+2.93125010E+00
+9.37000E-03,+1.87500000E+00,+2.70624995E+00,+2.83750010E+00
+9.38000E-03,+1.65625000E+00,+2.70624995E+00,+2.68125010E+00
+9.39000E-03,+1.46875000E+00,+2.70624995E+00,+2.46250010E+00
+9.40000E-03,+1.62500000E+00,+2.61249995E+00,+2.27500010E+00
+9.41000E-03,+1.81250000E+00,+2.48749995E+00,+2.08750010E+00
+9.42000E-03,+2.12500000E+00,+2.33124995E+00,+1.96250010E+00
+9.43000E-03,+2.56250000E+00,+2.23749995E+00,+1.96250010E+00
+9.44000E-03,+2.93750000E+00,+2.17499995E+00,+2.02500010E+00
+9.45000E-03,+3.18750000E+00,+2.14374995E+00,+2.18125010E+00
+9.46000E-03,+3.28125000E+00,+2.20624995E+00,+2.33750010E+00
